id	uri	name	diva	effect	howToGet	image	lastUpdated
040017	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%9e%e3%82%ad%e3%83%8a%e3%83%bb%e4%b8%ad%e5%b3%b6_%e3%82%a8%e3%83%bc%e3%83%87%e3%83%ab%e3%83%bb%e3%82%b7%e3%83%a5%e3%83%b4%e3%82%a1%e3%83%b3	エーデル・シュヴァン	マキナ・中島	トータル5％アップ	希望の大脱出	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/ada6e08e-62ce-34a4-97a1-d6aab896368a.png	2020/03/17 11:50
040018	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%9e%e3%82%ad%e3%83%8a%e3%83%bb%e4%b8%ad%e5%b3%b6_%e3%82%af%e3%83%ad%e3%82%b9%e3%82%aa%e3%83%bc%e3%83%90%e3%83%bc%e3%83%bb%e3%82%a8%e3%83%b3%e3%83%96%e3%83%ac%e3%82%a4%e3%82%b9	クロスオーバー・エンブレイス	マキナ・中島	トータル10％アップ	ラブリー＆キューン	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/832c8c02-3589-32d1-8ab6-a7caccb50acf.png	2020/05/03 11:50
040019	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%9e%e3%82%ad%e3%83%8a%e3%83%bb%e4%b8%ad%e5%b3%b6_%e3%82%b7%e3%83%a5%e3%82%ac%e3%83%bc%e3%83%bb%e3%82%a2%e3%83%aa%e3%82%b9	シュガー・アリス	マキナ・中島	星属性プレートの全ステータス5％アップ	ふわり不思議の国へ	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/c44e2482-c23f-36e0-b993-09e4a6da594e.png	2020/06/17 11:50
040020	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%9e%e3%82%ad%e3%83%8a%e3%83%bb%e4%b8%ad%e5%b3%b6_%e3%82%ab%e3%83%8b%e3%83%b3%e3%83%92%e3%82%a7%e3%83%b3%e3%83%9f%e3%83%a5%e3%83%bc%e3%83%88%e3%82%b9	カニンヒェンミュートス	マキナ・中島	ソウル12％アップ	癒し系＆挑発ボディー	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/b096f0f5-137d-3849-a875-69971feb2cb0.png	2020/08/24 11:50
050001	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%83%af%e3%83%ab%e3%82%ad%e3%83%a5%e3%83%bc%e3%83%ac%e3%83%bb%e3%83%a6%e3%83%8b%e3%83%95%e3%82%a9%e3%83%bc%e3%83%a0	ワルキューレ・ユニフォーム	レイナ・プラウラー	効果なし	最初から所持	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/0bfd2cbe-13a8-3b7c-81d0-64a85d89773b.png	2018/04/04 15:00
050002	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%82%b7%e3%83%a5%e3%83%88%e3%83%a9%e3%83%bc%e3%83%ab	シュトラール	レイナ・プラウラー	全ステータス2％アップ	ハッキング担当レイナ	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/c8237a46-4d7e-3f0b-9aad-656a3ea11694.png	2017/09/11 15:00
050003	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%82%a8%e3%83%bc%e3%83%87%e3%83%ab%e3%83%bb%e3%82%b7%e3%83%a5%e3%83%b4%e3%82%a1%e3%83%b3	エーデル・シュヴァン	レイナ・プラウラー	ボイス10％アップ	決意を胸に	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/f42f9a06-b416-35b6-8b74-0ab8981ccb1e.png	2017/11/22 15:00
050004	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%82%b5%e3%82%a4%e3%83%ac%e3%83%b3%e3%83%88%e3%82%b8%e3%83%a3%e3%82%b9%e3%83%91%e3%83%bc	サイレントジャスパー	レイナ・プラウラー	ライフ10％アップ	ミス・マクロスの栄光	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/be9cd9cc-eb0d-32c8-8e67-eb96ebe1219f.png	2018/01/13 15:00
050005	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%83%95%e3%82%a9%e3%83%bc%e3%82%a2%e3%83%bb%e3%82%b7%e3%83%a5%e3%83%88%e3%83%bc%e3%82%b9	フォーア・シュトース	レイナ・プラウラー	ソウルチャーム6%アップ	ワルキューレの絆	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/fa99d9e3-c67a-30a1-b12c-2168dead44d0.png	2018/02/16 15:00
050006	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%83%aa%e3%83%88%e3%83%ab%e3%82%b4%e3%83%bc%e3%82%b9%e3%83%88	リトルゴースト	レイナ・プラウラー	命属性プレートの全ステータス3%アップ	ゴースト・ナイト	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/3bb37b49-f28d-3522-92ac-be7b64ea9063.png	2018/04/04 15:00
050007	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%83%ac%e3%82%be%e3%83%8a%e3%83%b3%e3%83%84	レゾナンツ	レイナ・プラウラー	命属性プレートの全ステータス3％アップ	ALL for ONE	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/4469df57-20db-394e-81b3-5a525f61eb3d.png	2018/04/04 15:00
050008	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%82%ac%e3%83%bc%e3%83%99%e3%83%a9%e3%83%bb%e3%83%96%e3%83%a9%e3%82%a6%e3%83%88	ガーベラ・ブラウト	レイナ・プラウラー	チャーム10％アップ	爆発にも負けず	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/47fe7e6d-ceee-3ba3-b9ad-7de3fc2a8eae.png	2018/06/04 15:00
050009	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%83%a1%e3%83%bc%e3%82%a2%e3%83%bb%e3%83%84%e3%82%a3%e3%83%88%e3%83%ad%e3%83%bc%e3%83%8d	メーア・ツィトローネ	レイナ・プラウラー	愛属性プレートの全ステータス3％アップ	突撃サンシャイン	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/66f9c8e6-9b6b-3c15-86c9-4d0f34a7d7e7.png	2018/09/13 15:00
050010	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%83%96%e3%83%a9%e3%82%a6%e3%83%bb%e3%83%96%e3%83%ab%e3%83%bc%e3%83%a1	ブラウ・ブルーメ	レイナ・プラウラー	ソウル10％アップ	弾ける宇宙の方程式	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/22841657-25ac-32f2-8ddf-bf99360fd587.png	2019/02/09 15:00
050011	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%83%a9%e3%82%a4%e3%83%87%e3%83%b3%e3%82%b7%e3%83%a3%e3%83%95%e3%83%88	ライデンシャフト	レイナ・プラウラー	トータル＆サポート3%アップ	成長する心と絆	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/ef696f23-764a-3988-9431-3eb6d857b78a.png	2019/04/02 15:00
050012	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%82%b7%e3%83%a5%e3%83%86%e3%83%ab%e3%83%8d%e3%83%b3%e3%83%bb%e3%83%8a%e3%83%8f%e3%83%88	シュテルネン・ナハト	レイナ・プラウラー	ボイス＆ライフ8%アップ	ラブ・スター・ウォー	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/a69d3f3d-0be3-3876-b43b-8cce64c2b6e5.png	2019/06/17 15:00
050013	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%83%95%e3%83%ad%e3%83%bc%e3%83%a9%e3%83%ab%e3%82%b5%e3%83%9e%e3%83%bc	フローラルサマー	レイナ・プラウラー	トータル＆ライフ3%アップ	ジリジリ・サマーデイ	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/558950cd-dfb9-341d-89f8-2fd0638b038b.png	2019/07/25 12:00
050014	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%82%af%e3%83%ad%e3%82%b9%e3%82%aa%e3%83%bc%e3%83%90%e3%83%bc%e3%83%bb%e3%83%86%e3%82%a3%e3%83%b3%e3%82%b0%e3%83%ab	クロスオーバー・ティングル	レイナ・プラウラー	トータル5％アップ	クロスハックライブ	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/dc9a9da0-9e3f-319b-bd2e-2334e3b4820c.png	2019/11/19 12:00
050015	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%83%86%e3%82%a3%e3%82%b0%e3%83%aa%e3%83%b3%e3%82%b0%e3%83%bb%e3%83%99%e3%83%ab	ティグリング・ベル	レイナ・プラウラー	愛属性プレートの全ステータス5％アップ	聖夜のパスワード	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/6bc5894e-fb5c-3f66-9816-0a05e1393235.png	2019/12/02 12:00
050016	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%82%ad%e3%83%a2%e3%83%8e%e3%83%bb%e3%83%95%e3%82%a9%e3%83%aa%e3%83%83%e3%82%b8	キモノ・フォリッジ	レイナ・プラウラー	ボイス12％アップ	芽吹きを待つ愛	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/50650855-051e-3064-8229-b2a9b543405e.png	2020/01/25 11:50
050017	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%82%b9%e3%83%94%e3%83%83%e3%83%84%e3%83%bb%e3%82%b7%e3%83%a7%e3%82%b3%e3%83%a9%e3%83%bc%e3%83%87	スピッツ・ショコラーデ	レイナ・プラウラー	チャーム12％アップ	チクチク・スイート	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/09436a10-4570-3cdf-ae72-ef0441dee962.png	2020/02/10 11:50
050018	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%82%af%e3%83%ad%e3%82%b9%e3%82%aa%e3%83%bc%e3%83%90%e3%83%bc%e3%83%bb%e3%82%ad%e3%83%a5%e3%83%aa%e3%82%a2%e3%82%b9	クロスオーバー・キュリアス	レイナ・プラウラー	トータル10％アップ	進撃のHacker	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/c03cb7c9-0c61-35bf-8637-0ea1b7b2b29b.png	2020/02/29 11:50
050019	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%82%b7%e3%83%a5%e3%83%b4%e3%82%a1%e3%83%ab%e3%83%84%e3%82%a7%e3%83%bb%e3%82%b7%e3%83%a5%e3%83%ac%e3%83%a0	シュヴァルツェ・シュレム	レイナ・プラウラー	トータル5％アップ	恋の世界は許可制	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/695a18cd-a109-36db-94f9-6ff11336c85a.png	2020/05/05 11:50
050020	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%82%af%e3%83%ad%e3%83%8e%e3%83%bb%e3%83%a9%e3%83%93%e3%83%83%e3%83%88	クロノ・ラビット	レイナ・プラウラー	愛属性プレートの全ステータス5％アップ	チクチク導く時針	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/e4a4aa8c-dda6-33fc-8154-80ceb67b7817.png	2020/06/11 11:50
050021	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%ac%e3%82%a4%e3%83%8a%e3%83%bb%e3%83%97%e3%83%a9%e3%82%a6%e3%83%a9%e3%83%bc_%e3%82%af%e3%83%b4%e3%82%a1%e3%83%ac%e3%83%9f%e3%83%a5%e3%83%bc%e3%83%88%e3%82%b9	クヴァレミュートス	レイナ・プラウラー	ソウル12％アップ	刺激的チャレンジ	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/0c18283f-c181-31d2-be0e-b58275148c6a.png	2020/08/22 11:50
060001	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e8%81%96%e3%83%9e%e3%83%aa%e3%82%a2%e5%ad%a6%e5%9c%92%e5%88%b6%e6%9c%8d	聖マリア学園制服	ランカ・リー	効果なし	最初から所持	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/1e85e861-17a8-332c-b42c-d1cddd01a6e8.png	2018/04/04 15:00
060002	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%82%b9%e3%82%bf%e3%83%bc%e3%83%aa%e3%83%83%e3%83%88%e3%83%a9%e3%83%96%e3%83%aa%e3%83%bc	スターリットラブリー	ランカ・リー	全ステータス2％アップ	超時空シンデレラ	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/a9b2f526-8dab-3e7f-a944-f80acd34d116.png	2017/09/11 15:00
060003	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%83%91%e3%83%b3%e3%83%97%e3%82%ad%e3%83%b3%e3%82%a6%e3%82%a3%e3%83%83%e3%83%81	パンプキンウィッチ	ランカ・リー	ボイス10％アップ	お菓子と夢の夜	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/14f9bc67-fb74-3439-882f-0b4fa10aed45.png	2017/10/25 15:00
060004	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%82%a6%e3%82%a3%e3%83%83%e3%82%b7%e3%83%a5%e3%83%bb%e3%82%aa%e3%83%96%e3%83%bb%e3%83%b4%e3%82%a1%e3%83%ab%e3%82%ad%e3%83%a5%e3%83%aa%e3%82%a2	ウィッシュ・オブ・ヴァルキュリア	ランカ・リー	トータル3％アップ	翼に風を	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/90a3f8b4-4093-3929-88f2-46d95a0829d7.png	2017/12/09 15:00
060005	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%82%b4%e3%83%bc%e3%83%ab%e3%83%89%e3%83%95%e3%82%a3%e3%83%83%e3%82%b7%e3%83%a5%e3%83%86%e3%83%bc%e3%83%ab	ゴールドフィッシュテール	ランカ・リー	チャーム10％アップ	新春の風	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/4e78873b-52f4-34cd-917c-f8c209134e28.png	2017/12/31 23:58
060006	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%83%88%e3%82%a5%e3%82%a4%e3%83%b3%e3%82%af%e3%83%ab%e3%83%9e%e3%82%b8%e3%83%83%e3%82%af	トゥインクルマジック	ランカ・リー	ソウル10％アップ	大きな虹がかかるとき	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/1cdfaf6e-3489-374b-acc4-3c5a21b639eb.png	2018/02/28 15:00
060007	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%82%b9%e3%82%ab%e3%82%a4%e3%83%96%e3%83%ab%e3%83%bc%e3%83%bb%e3%82%b9%e3%83%86%e3%83%a9	スカイブルー・ステラ	ランカ・リー	ソウルチャーム6%アップ	奇跡は起こるから	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/6268f80e-e388-3561-80e3-428a8ca6e3eb.png	2018/03/21 15:00
060008	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%83%94%e3%83%b3%e3%82%ad%e3%83%bc%e3%83%97%e3%83%86%e3%82%a3	ピンキープティ	ランカ・リー	命属性プレートの全ステータス3％アップ	偽りの雪	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/e6502fa1-0999-333a-b611-72485a46d8f4.png	2018/04/18 15:00
060009	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%96%e3%83%ad%e3%83%83%e3%82%b5%e3%83%a0	ランカ・ブロッサム	ランカ・リー	ライフ10％アップ	ランカ バースデー衣装特別ミッション（2018/4/29～2018/5/7）の達成報酬	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/26e82d36-9c48-3751-a0ce-600ab59766bc.png	2018/04/29 00:00
060010	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%83%81%e3%82%a2%e3%83%95%e3%83%ab%e3%82%a8%e3%83%a1%e3%83%a9%e3%83%ab%e3%83%89	チアフルエメラルド	ランカ・リー	愛属性プレートの全ステータス3％アップ	恋のパラドックス	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/46016258-b561-31dc-9a5f-3d2ae52ea722.png	2018/05/04 15:00
060011	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%82%b8%e3%83%a7%e3%83%aa%e3%83%bc%e3%83%ad%e3%83%bc%e3%82%ba	ジョリーローズ	ランカ・リー	ボイスチャーム6%アップ	エスケイプ・ライブ	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/4fdbc9a9-2535-3a45-9f7d-ba0efb19d453.png	2018/05/23 15:00
060012	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%82%af%e3%83%ad%e3%82%b9%e3%82%aa%e3%83%bc%e3%83%90%e3%83%bc%e3%82%b9%e3%82%bf%e3%83%bc	クロスオーバースター	ランカ・リー	ボイス10％アップ	眠らないココロ	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/ef5f402c-bb67-3106-a7dc-fe0dbb7b364f.png	2018/07/22 15:00
060013	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%83%88%e3%83%a9%e3%83%b4%e3%82%a1%e3%82%a4%e3%83%a6%e3%83%bb%e3%82%a8%e3%82%af%e3%83%a9	トラヴァイユ・エクラ	ランカ・リー	チャーム10％アップ	輝きのWorker	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/a51da059-ad4c-3b92-9681-9af0f9a86642.png	2018/09/13 15:00
060014	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%83%95%e3%83%a9%e3%83%83%e3%83%95%e3%82%a3%e3%83%bc%e3%83%bb%e3%82%b9%e3%83%86%e3%83%a9	フラッフィー・ステラ	ランカ・リー	トータル＆ライフ3%アップ	桃色の乙女心	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/e090c2b0-845b-3351-b998-0f05afe8eb3a.png	2018/09/18 15:00
060015	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%83%a9%e3%82%ba%e3%83%a9%e3%82%a4%e3%83%88%e3%83%bb%e3%83%86%e3%82%a3%e3%83%bc%e3%83%b3	ラズライト・ティーン	ランカ・リー	トータル＆サポート3%アップ	黄昏時の青春模様	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/06030b80-ebfb-35cd-91d3-bfda7f92c51b.png	2018/10/31 15:00
060016	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%83%9f%e3%83%8b%e3%82%aa%e3%83%b3%e3%83%bb%e3%83%8e%e3%82%a8%e3%83%ab	ミニオン・ノエル	ランカ・リー	ソウルボイス6%アップ	煌めく聖夜に願いを	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/7c3a70d1-b35f-3580-97aa-4fff61c29d37.png	2018/12/23 15:00
060017	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%83%aa%e3%83%86%e3%83%bc%e3%83%ab%e3%82%a2%e3%83%b3%e3%83%96%e3%83%ab%e3%83%bc	リテールアンブルー	ランカ・リー	ソウルボイス6%アップ	哀は種を超えて	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/1f853b40-77a0-3367-ae60-6e41c5e9aba8.png	2019/02/19 15:00
060018	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%83%88%e3%82%a5%e3%82%a4%e3%83%b3%e3%82%af%e3%83%ab%e3%83%bb%e3%82%b9%e3%83%86%e3%83%a9	トゥインクル・ステラ	ランカ・リー	チャーム＆ライフ8%アップ	星を抱く歌声	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/4f3e968e-a955-358e-abce-b3b887774ad3.png	2019/04/09 15:00
060019	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%83%94%e3%83%8a%e3%83%95%e3%82%a9%e3%82%a2%e3%83%bb%e3%83%ad%e3%82%bc	ピナフォア・ロゼ	ランカ・リー	サポート10％アップ	空色模様の交換日記	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/813c8cb3-7161-38a2-b309-891eda926ca7.png	2019/05/11 15:00
